Order Number;Order Line;Outlet;Part;Creation Date;Requested Date;Shipped Date;Requested Quantity;Shipped Quantity
Order_16123;13;7;5RJ22578866855L;23.07.2019 00:00;23.07.2019;14.08.2019;1;1
Order_16124;2;7;10JP51725615771Z;24.07.2019 00:00;24.07.2019;25.07.2019;1;1
Order_16125;1;7;1SR39042498256D;18.07.2019 00:00;18.07.2019;18.07.2019;2;2
Order_16126;1;7;9ID46310053154Y;20.07.2019 00:00;20.07.2019;20.07.2019;2;2
Order_16127;1;7;10AV66120893967D;19.07.2019 00:00;19.07.2019;22.07.2019;1;1
Order_16128;3;7;1WX30120195736A;26.07.2019 00:00;26.07.2019;26.07.2019;1;1
Order_16129;1;7;1JS94863996360G;25.07.2019 00:00;25.07.2019;31.07.2019;2;2
Order_16130;2;7;8NS74432833816F;17.07.2019 00:00;17.07.2019;17.07.2019;1;1
Order_16131;1;7;8YN51680782312C;23.07.2019 00:00;23.07.2019;23.07.2019;6;6
Order_16132;2;7;10KV67557837991N;28.07.2019 00:00;28.07.2019;28.07.2019;1;1
Order_16133;4;7;1YE96012650822B;28.07.2019 00:00;28.07.2019;31.07.2019;2;2
Order_16134;4;7;8ZZ64836704840M;30.07.2019 00:00;30.07.2019;05.08.2019;1;1
Order_16134;5;7;9MO13037000737K;25.07.2019 00:00;25.07.2019;31.07.2019;6;6
Order_16134;12;7;2SX55749375939K;29.07.2019 00:00;29.07.2019;04.08.2019;1;1
Order_16134;13;7;3HQ84421379330Z;16.07.2019 00:00;16.07.2019;30.07.2019;1;1
Order_16134;15;7;2WO89297338442C;19.07.2019 00:00;19.07.2019;25.07.2019;2;2
Order_16134;16;7;10QX37987446586J;17.07.2019 00:00;17.07.2019;27.07.2019;1;1
Order_16134;20;7;4EA58012301721X;20.07.2019 00:00;20.07.2019;26.07.2019;2;2
Order_16134;23;7;7LO80306179719N;20.07.2019 00:00;20.07.2019;26.07.2019;1;1
Order_16135;7;7;8WS27172374898N;18.07.2019 00:00;18.07.2019;21.07.2019;3;3
Order_16136;1;7;4ZQ69786797109F;20.07.2019 00:00;20.07.2019;24.07.2019;1;1
Order_16136;5;7;5QW82309350870U;28.07.2019 00:00;28.07.2019;29.07.2019;7;7
Order_16136;6;7;5KC25052666076Y;20.07.2019 00:00;20.07.2019;21.07.2019;1;1
Order_16136;8;7;1OR24220471585Y;20.07.2019 00:00;20.07.2019;21.07.2019;2;2
Order_16137;2;7;2GS55289964768T;30.07.2019 00:00;30.07.2019;07.08.2019;2;2
Order_16138;1;7;5SK45336721698L;31.07.2019 00:00;31.07.2019;31.07.2019;7;7
Order_16139;2;7;5EC16756557643G;01.08.2019 00:00;01.08.2019;05.08.2019;9;9
Order_16140;4;7;6CN16596035437P;28.07.2019 00:00;28.07.2019;28.07.2019;1;1
Order_16141;2;7;5HZ10921184453M;30.07.2019 00:00;30.07.2019;30.07.2019;1;1
Order_16142;1;7;9RW19498940631I;21.07.2019 00:00;21.07.2019;23.07.2019;2;2
Order_16143;1;7;4SV52361968606J;24.07.2019 00:00;24.07.2019;24.07.2019;1;1
Order_16144;2;7;6WE97176344271X;22.07.2019 00:00;22.07.2019;22.07.2019;1;1
Order_16145;4;7;1KL19010952510G;31.07.2019 00:00;31.07.2019;31.07.2019;1;1
Order_16146;1;7;4PZ69986405913K;05.08.2019 00:00;05.08.2019;05.08.2019;2;2
Order_16147;3;7;3JH22254579399S;28.07.2019 00:00;28.07.2019;28.07.2019;1;1
Order_16148;2;7;1ZJ54169792849I;29.07.2019 00:00;29.07.2019;03.08.2019;2;2
Order_16149;3;7;1OB55584392727B;26.07.2019 00:00;26.07.2019;29.07.2019;0;0
Order_16149;5;7;3EJ38857059854D;03.08.2019 00:00;03.08.2019;06.08.2019;1;1
Order_16149;9;7;4BW89335777366E;28.07.2019 00:00;28.07.2019;31.07.2019;0;0
Order_16149;10;7;3EJ38857059854D;02.08.2019 00:00;02.08.2019;09.08.2019;0;0
Order_16150;4;7;2EW96796935095R;24.07.2019 00:00;24.07.2019;24.07.2019;1;1
Order_16150;5;7;10YB36468431387S;04.08.2019 00:00;04.08.2019;14.08.2019;2;2
Order_16151;1;7;3YW32968439163L;25.07.2019 00:00;25.07.2019;25.07.2019;1;1
Order_16152;1;7;9BG82968117255K;02.08.2019 00:00;02.08.2019;03.08.2019;2;2
Order_16152;2;7;6VZ19735420464X;03.08.2019 00:00;03.08.2019;03.08.2019;2;2
Order_16153;4;7;5DG98783853149R;03.08.2019 00:00;03.08.2019;03.08.2019;2;2
Order_16154;3;7;9NH85686094569X;25.07.2019 00:00;25.07.2019;26.07.2019;3;3
Order_16155;1;7;2YJ13060377870Z;27.07.2019 00:00;27.07.2019;27.07.2019;1;1
Order_16156;2;7;10CL58028443111A;27.07.2019 00:00;27.07.2019;01.08.2019;2;2
Order_16157;1;7;5UR12571282019T;05.08.2019 00:00;05.08.2019;13.08.2019;12;12
Order_16158;1;7;10YW74182240684X;02.08.2019 00:00;02.08.2019;02.08.2019;9;9
Order_16159;4;7;10FC45124020723E;01.08.2019 00:00;01.08.2019;01.08.2019;1;1
Order_16160;4;7;8PT34295516171H;29.07.2019 00:00;29.07.2019;01.08.2019;2;2
Order_16161;1;7;5DG98783853149R;05.08.2019 00:00;05.08.2019;05.08.2019;2;2
Order_16161;2;7;2DS35615142379C;10.08.2019 00:00;10.08.2019;10.08.2019;1;1
Order_16162;1;7;3ON31336697199K;30.07.2019 00:00;30.07.2019;06.08.2019;1;1
Order_16162;5;7;5QM70942184856H;11.08.2019 00:00;11.08.2019;24.08.2019;1;1
Order_16163;1;7;8WV81451019554K;13.08.2019 00:00;13.08.2019;13.08.2019;9;9
Order_16164;2;7;7US97277476387D;09.08.2019 00:00;09.08.2019;09.08.2019;7;7
Order_16165;1;7;3PN47687881623Z;03.08.2019 00:00;03.08.2019;03.08.2019;2;2
Order_16166;1;7;1QJ74661681415Y;04.08.2019 00:00;04.08.2019;04.08.2019;2;2
Order_16167;1;7;9NH85686094569X;05.08.2019 00:00;05.08.2019;05.08.2019;-1;-1
Order_16168;4;7;5XS19677106526E;04.08.2019 00:00;04.08.2019;11.08.2019;2;2
Order_16168;5;7;8WD79313473088W;03.08.2019 00:00;03.08.2019;03.08.2019;2;2
Order_16169;8;7;1WX30120195736A;09.08.2019 00:00;09.08.2019;09.08.2019;2;2
Order_16170;2;7;7PE23220935041B;09.08.2019 00:00;09.08.2019;11.08.2019;1;1
Order_16171;1;7;7LK73983263016O;16.08.2019 00:00;16.08.2019;16.08.2019;1;1
Order_16172;1;7;3JE91252982284Q;12.08.2019 00:00;12.08.2019;13.08.2019;1;1
Order_16173;1;7;2YJ13060377870Z;13.08.2019 00:00;13.08.2019;21.08.2019;1;1
Order_16174;2;7;10KV67557837991N;19.08.2019 00:00;19.08.2019;19.08.2019;1;1
Order_16174;3;7;3DJ57009377605N;07.08.2019 00:00;07.08.2019;10.08.2019;1;1
Order_16175;1;7;7KD85134404062H;18.08.2019 00:00;18.08.2019;18.08.2019;1;1
Order_16176;1;7;2DS35615142379C;11.08.2019 00:00;11.08.2019;11.08.2019;3;3
Order_16176;6;7;10SO55529479938E;20.08.2019 00:00;20.08.2019;20.08.2019;2;2
Order_16177;1;7;10SO55529479938E;09.08.2019 00:00;09.08.2019;09.08.2019;4;4
Order_16178;1;7;1WX30120195736A;13.08.2019 00:00;13.08.2019;13.08.2019;2;2
Order_16179;1;7;7UI86399152671N;13.08.2019 00:00;13.08.2019;13.08.2019;1;1
Order_16180;1;7;5DO92978320930S;16.08.2019 00:00;16.08.2019;16.08.2019;2;2
Order_16181;5;7;10SO55529479938E;13.08.2019 00:00;13.08.2019;13.08.2019;7;7
Order_16181;6;7;3LH38902604243H;22.08.2019 00:00;22.08.2019;22.08.2019;8;8
Order_16182;1;7;10RP50888643240K;25.08.2019 00:00;25.08.2019;25.08.2019;1;1
Order_16183;1;7;7GL44377271191A;30.08.2019 00:00;30.08.2019;30.08.2019;2;2
Order_16184;2;7;9BB71218385038A;19.08.2019 00:00;19.08.2019;29.08.2019;1;1
Order_16185;1;7;10FL95705091449E;30.08.2019 00:00;30.08.2019;12.09.2019;2;2
Order_16185;3;7;3DO34178722436X;22.08.2019 00:00;22.08.2019;28.08.2019;1;1
Order_16185;4;7;6XW99165455179W;19.08.2019 00:00;19.08.2019;23.08.2019;2;2
Order_16186;2;7;2AX84712524036K;30.08.2019 00:00;30.08.2019;30.08.2019;7;7
Order_16186;3;7;9NH85686094569X;30.08.2019 00:00;30.08.2019;30.08.2019;2;2
Order_16187;1;7;8JN15866067410F;22.08.2019 00:00;22.08.2019;22.08.2019;1;1
Order_16188;3;7;9JL12920182667Q;01.09.2019 00:00;01.09.2019;01.09.2019;1;1
Order_16189;2;7;3WH74950359379X;23.08.2019 00:00;23.08.2019;23.08.2019;2;2
Order_16190;1;7;3PN47687881623Z;23.08.2019 00:00;23.08.2019;23.08.2019;8;8
Order_16191;1;7;2YJ13060377870Z;27.08.2019 00:00;27.08.2019;27.08.2019;1;1
Order_16192;1;7;9SF61826816519Q;26.08.2019 00:00;26.08.2019;04.09.2019;1;1
Order_16193;1;7;10SO55529479938E;04.09.2019 00:00;04.09.2019;12.09.2019;2;2
Order_16194;2;7;10KV67557837991N;04.09.2019 00:00;04.09.2019;06.09.2019;1;1
Order_16195;2;7;10QF80389628711V;25.08.2019 00:00;25.08.2019;25.08.2019;1;1
Order_16196;1;7;2EW96796935095R;28.08.2019 00:00;28.08.2019;28.08.2019;1;1
Order_16197;1;7;10TC52557647378J;25.08.2019 00:00;25.08.2019;01.09.2019;2;2
Order_16198;1;7;9LR68391939151C;27.08.2019 00:00;27.08.2019;27.08.2019;2;2
Order_16199;3;7;3ND62561213680Z;25.08.2019 00:00;25.08.2019;25.08.2019;2;2
Order_16200;2;7;1AB28686735340P;04.09.2019 00:00;04.09.2019;10.09.2019;1;1
Order_16201;1;7;7LK73983263016O;08.09.2019 00:00;08.09.2019;08.09.2019;2;2
Order_16202;1;7;8RX26895554390Q;04.09.2019 00:00;04.09.2019;06.09.2019;1;1
Order_16203;2;7;9SZ80577398771W;06.09.2019 00:00;06.09.2019;06.09.2019;2;2
Order_16204;2;7;7LK73983263016O;02.09.2019 00:00;02.09.2019;02.09.2019;1;1
Order_16205;3;7;9BB71218385038A;31.08.2019 00:00;31.08.2019;31.08.2019;1;1
Order_16206;1;7;8WE83858329899J;04.09.2019 00:00;04.09.2019;04.09.2019;1;1
Order_16207;1;7;10FL95705091449E;07.09.2019 00:00;07.09.2019;15.09.2019;-1;-1
Order_16208;1;7;4IG97560728292T;10.09.2019 00:00;10.09.2019;18.09.2019;2;2
Order_16209;4;7;3ND62561213680Z;12.09.2019 00:00;12.09.2019;12.09.2019;1;1
Order_16210;2;7;2YJ13060377870Z;06.09.2019 00:00;06.09.2019;13.09.2019;2;2
Order_16211;1;7;9TM59825927353L;04.09.2019 00:00;04.09.2019;08.09.2019;1;1
Order_16212;7;7;1KL19010952510G;09.09.2019 00:00;09.09.2019;09.09.2019;2;2
Order_16213;2;7;7UI86399152671N;17.09.2019 00:00;17.09.2019;17.09.2019;5;5
Order_16214;1;7;1YE96012650822B;06.09.2019 00:00;06.09.2019;06.09.2019;2;2
Order_16215;5;7;3WH74950359379X;14.09.2019 00:00;14.09.2019;14.09.2019;2;2
Order_16216;1;7;5DO92978320930S;19.09.2019 00:00;19.09.2019;19.09.2019;1;1
Order_16217;1;7;2YJ13060377870Z;20.09.2019 00:00;20.09.2019;20.09.2019;10;10
Order_16218;3;7;1PE46932658199A;12.09.2019 00:00;12.09.2019;12.09.2019;3;3
Order_16219;2;7;10TC52557647378J;12.09.2019 00:00;16.09.2019;17.09.2019;2;2
Order_16220;1;7;5UR12571282019T;10.09.2019 00:00;10.09.2019;10.09.2019;-6;-6
Order_16221;1;7;8JN15866067410F;17.09.2019 00:00;17.09.2019;20.09.2019;1;1
Order_16222;3;7;7LK73983263016O;13.09.2019 00:00;13.09.2019;13.09.2019;1;1
Order_16223;1;7;10TX82022826768M;10.09.2019 00:00;10.09.2019;16.09.2019;2;2
Order_16224;2;7;3BT62334082815F;19.09.2019 00:00;19.09.2019;27.09.2019;3;3
Order_16225;3;7;10SO55529479938E;20.09.2019 00:00;20.09.2019;20.09.2019;6;6
Order_16226;1;7;7EX12903298930I;12.09.2019 00:00;12.09.2019;12.09.2019;5;5
Order_16227;2;7;2YJ13060377870Z;19.09.2019 00:00;19.09.2019;19.09.2019;8;8
Order_16228;2;7;3FJ13199103399W;16.09.2019 00:00;16.09.2019;16.09.2019;1;1
Order_16228;4;7;8DT29148880507E;17.09.2019 00:00;18.09.2019;18.09.2019;1;1
Order_16229;1;7;5IK23381622859O;13.09.2019 00:00;13.09.2019;19.09.2019;5;5
Order_16230;5;7;8FI57134731044V;25.09.2019 00:00;25.09.2019;25.09.2019;-1;-1
Order_16231;1;7;9EN21705838310Q;23.09.2019 00:00;23.09.2019;23.09.2019;2;2
Order_16231;2;7;3WV29645059120Y;16.09.2019 00:00;16.09.2019;16.09.2019;2;2
Order_16232;2;7;9MW44970770842A;13.09.2019 00:00;13.09.2019;20.09.2019;5;5
Order_16232;15;7;8WS27172374898N;25.09.2019 00:00;25.09.2019;25.09.2019;1;1
Order_16233;9;7;2BO11094074823A;17.09.2019 00:00;17.09.2019;18.09.2019;2;2
Order_16234;3;7;5FJ49905519070G;23.09.2019 00:00;23.09.2019;29.09.2019;2;2
Order_16235;1;7;9RW19498940631I;27.09.2019 00:00;27.09.2019;27.09.2019;2;2
Order_16236;1;7;6ES67973471990O;30.09.2019 00:00;30.09.2019;30.09.2019;2;2
Order_16237;1;7;6DK14128691278J;24.09.2019 00:00;24.09.2019;04.10.2019;1;1
Order_16238;3;7;9BB71218385038A;22.09.2019 00:00;22.09.2019;22.09.2019;1;1
Order_16239;2;7;1KL19010952510G;25.09.2019 00:00;25.09.2019;25.09.2019;2;2
Order_16240;2;7;10KV67557837991N;18.09.2019 00:00;18.09.2019;26.09.2019;4;4
Order_16241;4;7;10SO55529479938E;24.09.2019 00:00;24.09.2019;24.09.2019;2;2
Order_16242;1;7;9TM59825927353L;02.10.2019 00:00;02.10.2019;15.10.2019;1;1
Order_16243;6;7;1DX75613163835C;25.09.2019 00:00;25.09.2019;02.10.2019;2;2
Order_16244;3;7;8WE83858329899J;02.10.2019 00:00;02.10.2019;02.10.2019;1;1
Order_16245;3;7;2HQ54449481960P;28.09.2019 00:00;28.09.2019;28.09.2019;1;1
Order_16246;7;7;10SO55529479938E;29.09.2019 00:00;29.09.2019;07.10.2019;9;9
Order_16247;1;7;3LX36135773883K;22.09.2019 00:00;22.09.2019;22.09.2019;1;1
Order_16248;1;7;10SD57041559448T;05.10.2019 00:00;05.10.2019;05.10.2019;1;1
Order_16248;7;7;3PN47687881623Z;30.09.2019 00:00;03.10.2019;03.10.2019;1;1
Order_16248;11;7;3WH74950359379X;04.10.2019 00:00;07.10.2019;07.10.2019;10;10
Order_16248;14;7;9BB71218385038A;07.10.2019 00:00;10.10.2019;10.10.2019;1;1
Order_16249;3;7;10DO28120868593U;25.09.2019 00:00;25.09.2019;25.09.2019;1;1
Order_16249;4;7;7LI86731901476N;03.10.2019 00:00;03.10.2019;03.10.2019;4;4
Order_16250;2;7;3PN47687881623Z;05.10.2019 00:00;05.10.2019;10.10.2019;1;1
Order_16251;3;7;1ZJ54169792849I;04.10.2019 00:00;04.10.2019;04.10.2019;1;1
Order_16252;1;7;3FQ30300839966K;26.09.2019 00:00;26.09.2019;28.09.2019;1;1
Order_16253;3;7;7ID41351811486X;28.09.2019 00:00;28.09.2019;28.09.2019;6;6
Order_16254;1;7;8NV20714071523C;06.10.2019 00:00;06.10.2019;06.10.2019;13;13
Order_16255;3;7;7LK73983263016O;28.09.2019 00:00;28.09.2019;28.09.2019;2;2
Order_16256;1;7;6ZH59997211164K;26.09.2019 00:00;26.09.2019;26.09.2019;7;7
Order_16256;2;7;1RW19589550311P;09.10.2019 00:00;09.10.2019;09.10.2019;1;1
Order_16257;1;7;1DG12469563879Y;02.10.2019 00:00;02.10.2019;03.10.2019;6;6
Order_16258;2;7;1DG12469563879Y;28.09.2019 00:00;28.09.2019;05.10.2019;6;6
Order_16259;3;7;3WH74950359379X;04.10.2019 00:00;04.10.2019;04.10.2019;3;3
Order_16259;5;7;5DO92978320930S;28.09.2019 00:00;28.09.2019;28.09.2019;6;6
Order_16260;5;7;2YJ13060377870Z;07.10.2019 00:00;07.10.2019;07.10.2019;5;5
Order_16261;1;7;1YE96012650822B;07.10.2019 00:00;07.10.2019;07.10.2019;2;2
Order_16262;3;7;4BE58474298543N;05.10.2019 00:00;05.10.2019;05.10.2019;2;2
Order_16263;1;7;1KL19010952510G;15.10.2019 00:00;15.10.2019;15.10.2019;2;2
Order_16264;4;7;10SO55529479938E;10.10.2019 00:00;10.10.2019;10.10.2019;1;1
Order_16265;1;7;8GJ85935494861S;15.10.2019 00:00;15.10.2019;15.10.2019;1;1
Order_16266;1;7;3PN47687881623Z;22.10.2019 00:00;22.10.2019;22.10.2019;12;12
Order_16267;2;7;2WV57427527373L;15.10.2019 00:00;15.10.2019;15.10.2019;6;6
Order_16268;1;7;3WH74950359379X;12.10.2019 00:00;12.10.2019;12.10.2019;1;1
Order_16268;2;7;10NX81171331267E;11.10.2019 00:00;11.10.2019;11.10.2019;2;2
Order_16269;2;7;2YJ13060377870Z;15.10.2019 00:00;15.10.2019;23.10.2019;4;4
Order_16270;1;7;1YE96012650822B;08.10.2019 00:00;08.10.2019;10.10.2019;2;2
Order_16271;1;7;4EG24981146927F;10.10.2019 00:00;10.10.2019;10.10.2019;2;2
Order_16272;5;7;3PN88177387872Y;23.10.2019 00:00;23.10.2019;30.10.2019;2;2
Order_16273;1;7;2GZ12342623632V;18.10.2019 00:00;18.10.2019;21.10.2019;1;1
Order_16274;2;7;7PE23220935041B;16.10.2019 00:00;16.10.2019;19.10.2019;1;1
Order_16275;2;7;7AI25956858087U;21.10.2019 00:00;21.10.2019;21.10.2019;2;2
Order_16276;1;7;7UI86399152671N;16.10.2019 00:00;16.10.2019;16.10.2019;2;2
Order_16277;1;7;4PZ69986405913K;24.10.2019 00:00;24.10.2019;24.10.2019;1;1
Order_16278;1;7;7KD85134404062H;28.10.2019 00:00;28.10.2019;04.11.2019;2;2
Order_16279;2;7;8NV20714071523C;20.10.2019 00:00;20.10.2019;29.10.2019;14;14
Order_16280;2;7;8WE83858329899J;25.10.2019 00:00;25.10.2019;31.10.2019;2;2
Order_16280;3;7;2BS95688773311Z;31.10.2019 00:00;31.10.2019;02.11.2019;1;1
Order_16281;5;7;2WV57427527373L;20.10.2019 00:00;20.10.2019;23.10.2019;3;3
Order_16282;3;7;9SU49478967435Q;18.10.2019 00:00;18.10.2019;18.10.2019;1;1
Order_16283;2;7;6YS86175420678A;25.10.2019 00:00;25.10.2019;25.10.2019;20;20
Order_16284;1;7;4EG24981146927F;25.10.2019 00:00;25.10.2019;25.10.2019;1;1
Order_16285;2;7;3WW22045388737R;03.11.2019 00:00;03.11.2019;03.11.2019;2;2
Order_16286;3;7;1QX23211496295Y;24.10.2019 00:00;26.10.2019;26.10.2019;2;2
Order_16286;4;7;8TI91933182898L;25.10.2019 00:00;27.10.2019;27.10.2019;2;2
Order_16287;1;7;9WG73682080384S;04.11.2019 00:00;04.11.2019;04.11.2019;1;1
Order_16288;1;7;2KL80381000977A;05.11.2019 00:00;05.11.2019;05.11.2019;2.25;2.25
Order_16288;2;7;5DG98783853149R;28.10.2019 00:00;28.10.2019;28.10.2019;8;8
Order_16289;5;7;8WE83858329899J;02.11.2019 00:00;02.11.2019;02.11.2019;2;2
Order_16290;1;7;7UI86399152671N;25.10.2019 00:00;25.10.2019;25.10.2019;1;1
Order_16291;2;7;2YJ13060377870Z;03.11.2019 00:00;03.11.2019;03.11.2019;6;6
Order_16292;1;7;10SO55529479938E;30.10.2019 00:00;30.10.2019;30.10.2019;4;4
Order_16293;1;7;8GJ85935494861S;07.11.2019 00:00;07.11.2019;07.11.2019;4;4
Order_16294;1;7;8TH18302537757F;03.11.2019 00:00;03.11.2019;05.11.2019;1;1
Order_16295;1;7;7UI86399152671N;04.11.2019 00:00;04.11.2019;07.12.2019;0;0
Order_16296;1;7;6YS86175420678A;03.11.2019 00:00;03.11.2019;04.11.2019;71;71
Order_16297;2;7;9RW19498940631I;01.11.2019 00:00;01.11.2019;06.11.2019;1;1
Order_16298;1;7;9RW19498940631I;08.11.2019 00:00;08.11.2019;08.11.2019;1;1
Order_16299;1;7;8XK24712328965V;03.11.2019 00:00;03.11.2019;06.11.2019;2;2
Order_16299;2;7;7IO92429229880O;08.11.2019 00:00;08.11.2019;15.11.2019;1;1
Order_16300;2;7;1DX75613163835C;02.11.2019 00:00;02.11.2019;12.11.2019;2;2
Order_16301;2;7;4XQ96417369914M;06.11.2019 00:00;06.11.2019;06.11.2019;3;3
Order_16302;2;7;7UI86399152671N;13.11.2019 00:00;13.11.2019;13.11.2019;1;1
Order_16303;2;7;1KL19010952510G;19.11.2019 00:00;19.11.2019;19.11.2019;2;2
Order_16304;2;7;1AU76058220419P;11.11.2019 00:00;11.11.2019;20.11.2019;2;2
Order_16304;3;7;3JS74809920912W;10.11.2019 00:00;10.11.2019;10.11.2019;2;2
Order_16305;2;7;10IG99199366751J;15.11.2019 00:00;15.11.2019;16.11.2019;4;4
Order_16306;1;7;10AV66120893967D;13.11.2019 00:00;13.11.2019;13.11.2019;1;1
Order_16307;1;7;1YE96012650822B;16.11.2019 00:00;16.11.2019;16.11.2019;1;1
Order_16308;3;7;7UI86399152671N;24.11.2019 00:00;24.11.2019;25.11.2019;1;1
Order_16309;2;7;1DX75613163835C;21.11.2019 00:00;21.11.2019;01.12.2019;1;1
Order_16310;1;7;2OH29704895682L;14.11.2019 00:00;14.11.2019;16.11.2019;51;51
Order_16311;1;7;9RW19498940631I;17.11.2019 00:00;17.11.2019;17.11.2019;2;2
Order_16312;3;7;1AO97062654447K;21.11.2019 00:00;21.11.2019;21.11.2019;1;1
Order_16313;1;7;3LX36135773883K;21.11.2019 00:00;21.11.2019;21.11.2019;2;2
Order_16314;1;7;6ES67973471990O;23.11.2019 00:00;23.11.2019;23.11.2019;1;1
Order_16315;1;7;2FP59325596665G;24.11.2019 00:00;24.11.2019;28.11.2019;5;5
Order_16316;1;7;6ZH59997211164K;27.11.2019 00:00;27.11.2019;27.11.2019;3;3
Order_16317;1;7;5CY75515184316Q;30.11.2019 00:00;30.11.2019;01.12.2019;2;2
Order_16317;2;7;3MH12606268777M;21.11.2019 00:00;21.11.2019;22.11.2019;1;1
Order_16318;1;7;9MF38310372355F;03.11.2019 00:00;03.11.2019;03.11.2019;1;1
Order_16319;2;7;8WV81451019554K;24.11.2019 00:00;24.11.2019;24.11.2019;1;1
Order_16320;4;7;9NH85686094569X;23.11.2019 00:00;23.11.2019;27.11.2019;2;2
Order_16321;3;7;6KB85883738888Y;01.12.2019 00:00;01.12.2019;01.12.2019;1;1
Order_16321;6;7;10LT38882262598Q;24.11.2019 00:00;24.11.2019;24.11.2019;2;2
Order_16322;1;7;8XB76584829115D;02.12.2019 00:00;02.12.2019;07.12.2019;2;2
Order_16322;2;7;4DP79230565166R;29.11.2019 00:00;29.11.2019;29.11.2019;2;2
Order_16323;2;7;3WH74950359379X;24.11.2019 00:00;24.11.2019;24.11.2019;1;1
Order_16324;1;7;8GJ85935494861S;25.11.2019 00:00;25.11.2019;25.11.2019;1;1
Order_16325;1;7;5HZ10921184453M;07.12.2019 00:00;07.12.2019;08.12.2019;2;2
Order_16326;1;7;7UI86399152671N;27.11.2019 00:00;27.11.2019;27.11.2019;2;2
Order_16327;2;7;10SO55529479938E;30.11.2019 00:00;30.11.2019;30.11.2019;4;4
Order_16328;1;7;10PG20994916144A;04.12.2019 00:00;04.12.2019;05.12.2019;16;16
Order_16329;2;7;9CW48535401570G;08.12.2019 00:00;08.12.2019;08.12.2019;1;1
Order_16330;1;7;5RX87169795149S;06.12.2019 00:00;06.12.2019;12.12.2019;1;1
Order_16331;3;7;10UQ90372584898W;04.12.2019 00:00;04.12.2019;04.12.2019;1;1
Order_16332;1;7;3WH74950359379X;30.11.2019 00:00;30.11.2019;30.11.2019;1;1
Order_16333;1;7;1ZE48092510400K;05.12.2019 00:00;05.12.2019;05.12.2019;2;2
Order_16334;10;7;5HM47205877990Q;01.12.2019 00:00;01.12.2019;05.12.2019;9;9
Order_16335;8;7;1UZ62471649914V;09.12.2019 00:00;09.12.2019;09.12.2019;2;2
Order_16336;33;7;5AL33887430732T;11.12.2019 00:00;11.12.2019;26.01.2020;2;2
Order_16336;100;7;8ZA99115632019Z;02.12.2019 00:00;02.12.2019;17.01.2020;1;1
Order_16336;131;7;1LO25754825611R;10.12.2019 00:00;10.12.2019;03.02.2020;1;1
Order_16336;145;7;5DI50532857859K;02.12.2019 00:00;02.12.2019;17.01.2020;7;7
Order_16336;147;7;3UI84068364147T;07.12.2019 00:00;07.12.2019;22.01.2020;10;10
Order_16336;171;7;4WP42565554513R;07.12.2019 00:00;07.12.2019;22.01.2020;8;8
Order_16336;173;7;7YZ75691437971H;12.12.2019 00:00;12.12.2019;30.01.2020;4;4
Order_16336;178;7;4VQ29579373186Y;16.12.2019 00:00;16.12.2019;31.01.2020;3;3
Order_16337;2;7;10GW79008630815Y;15.12.2019 00:00;15.12.2019;18.12.2019;1;1
Order_16338;1;7;1GX80685281687S;10.12.2019 00:00;10.12.2019;13.12.2019;1;1
Order_16339;2;7;3KD17646816761Y;04.12.2019 00:00;04.12.2019;07.12.2019;1;1
Order_16340;2;7;10TX82022826768M;17.12.2019 00:00;17.12.2019;17.12.2019;1;1
Order_16341;2;7;1PM10580964790J;07.12.2019 00:00;07.12.2019;07.12.2019;8;8
Order_16341;8;7;1KL19010952510G;09.12.2019 00:00;09.12.2019;09.12.2019;1;1
Order_16341;12;7;3CE12293456735Y;17.12.2019 00:00;17.12.2019;23.12.2019;3;3
Order_16342;3;7;10SO55529479938E;10.12.2019 00:00;10.12.2019;10.12.2019;5;5
Order_16342;4;7;5DO92978320930S;09.12.2019 00:00;09.12.2019;09.12.2019;8;8
Order_16343;4;7;10SO55529479938E;12.12.2019 00:00;12.12.2019;12.12.2019;2;2
Order_16343;5;7;1UY99988115496W;11.12.2019 00:00;11.12.2019;11.12.2019;2;2
Order_16344;2;7;7UI86399152671N;09.12.2019 00:00;09.12.2019;10.12.2019;1;1
Order_16345;2;7;5TF52422198397C;06.12.2019 00:00;06.12.2019;06.12.2019;1;1
Order_16346;3;7;7UI86399152671N;20.12.2019 00:00;20.12.2019;20.12.2019;2;2
Order_16347;1;7;10SY90189633148K;07.12.2019 00:00;07.12.2019;14.12.2019;1;1
Order_16348;2;7;9RD55207469114F;07.12.2019 00:00;07.12.2019;07.12.2019;2;2
Order_16349;1;7;6YS86175420678A;17.12.2019 00:00;17.12.2019;24.12.2019;30;30
Order_16350;2;7;10SO55529479938E;19.12.2019 00:00;19.12.2019;19.12.2019;2;2
Order_16351;1;7;7UI86399152671N;10.12.2019 00:00;10.12.2019;10.12.2019;2;2
Order_16352;1;7;5YB96384631005C;19.12.2019 00:00;19.12.2019;19.12.2019;2;2
Order_16353;3;7;5IK81134967258A;13.12.2019 00:00;13.12.2019;19.12.2019;2;2
Order_16354;2;7;4QI40929186023S;22.12.2019 00:00;22.12.2019;03.01.2020;1;1
Order_16355;3;7;10SO55529479938E;16.12.2019 00:00;16.12.2019;16.12.2019;2;2
Order_16356;2;7;5IZ35589041747N;16.12.2019 00:00;16.12.2019;17.12.2019;1;1
Order_16357;3;7;10SO55529479938E;27.12.2019 00:00;27.12.2019;03.01.2020;2;2
