Part;Outlet;Inventory Qty;Costs;MOQ
4DA21077975761U;8;0;1.28;10
4DC58256141146S;8;3;13.19;5
4DG64663590365L;8;0;25.03;5
4DH13863412812Q;8;3;30.72;5
4DH30309579463G;8;0;5.97;10
4DK81038785761T;8;0;54.28;5
4DM60881996799F;8;0;42.16;5
4DN30748885166T;8;0;4.4;10
4DN94228919495Q;8;2;177.71;5
4DP34416342510Q;8;0;40.79;5
4DP79230565166R;8;4;27.44;5
4DT61768597218A;8;0;87.25;5
4DV25512396190J;8;0;2.64;10
4DY38977319465K;8;4;59.76;5
4EA58012301721X;8;1;25.27;5
4EC14274363234V;8;0;44.82;5
4ED91929251248T;8;0;0.83;10
4EE85355888398J;8;0;1.33;10
4EG24981146927F;8;4;69.18;5
4EH84671633225L;8;0;21.8;5
4EJ77262061207J;8;0;2603.87;5
4ES55588789987Q;8;0;0.56;100
4ES86862886922H;8;2;96.9;5
4EU38556974254A;8;0;24.01;5
4EX30371760759I;8;0;11.66;5
4FC50606391917G;8;8;3.71;10
4FE91787322595X;8;0;37.83;5
4FF82480291062P;8;0;22.47;5
4FH35414034031L;8;0;13.77;5
4FH44620862714B;8;0;1.84;10
4FI43606241634D;8;0;5221.02;5
4FJ23670711258B;8;0;9.18;10
4FM63363935833D;8;58;0.32;100
4FM96457965182O;8;0;88.18;5
4FN15005698926O;8;0;11.09;5
4FN48148928041E;8;0;0.86;10
4FO11166047180K;8;0;14.74;5
4FP39087196290E;8;1;156.39;5
4FV15262749641H;8;2;5.78;10
4FW70665570862D;8;0;21.24;5
4FW87497967119G;8;2;38.18;5
4FX98499707561X;8;88;0.28;100
4FY53004293416X;8;0;2.06;10
4GE14644519241Y;8;0;27.45;5
4GE32532793591K;8;1;18.48;5
4GI91490658992A;8;2;45.62;5
4GJ11360888935E;8;0;50.67;5
4GK28212745684T;8;0;709.96;5
4GR39079660894Q;8;0;22.5;5
4GU86657726442S;8;6;0.92;10
4GV88166680490O;8;0;35.28;5
4GY93005319664L;8;0;1.4;10
4GZ49384108413F;8;0;407.86;5
4HC96446218794K;8;0;1009.97;5
4HD26172861435G;8;0;10.84;5
4HD91716500201R;8;0;16.58;5
4HF10167164489Z;8;0;6.43;10
4HK84429045889C;8;12;3.53;10
4HM85614045556U;8;0;2.25;10
4HN45587382854O;8;0;180.46;5
4HP12916176095W;8;9;8.02;10
4HS32142187055A;8;0;37.64;5
4HU25947893271L;8;3;24.76;5
4HU39076009534X;8;0;1.02;10
4HX25550411405K;8;0;0.32;100
4HZ67112097278Q;8;0;63.64;5
4IE40257050306Q;8;0;64.24;5
4IE44233641715A;8;0;4.4;10
4IE74054038075G;8;0;71.1;5
4IE84831173504Z;8;4;5.49;10
4IG81427534341H;8;0;1.04;10
4IG97560728292T;8;3;51.65;5
4IH81454070264U;8;7;2.5;10
4II71651223032I;8;0;126.54;5
4IL54821095222G;8;5;41.44;5
4IS75092036985Q;8;8;8.39;10
4IU52907782959M;8;0;1.13;10
4IU79240124146P;8;10;0.87;10
4IY32276320102O;8;0;47.16;5
4JK66138803312F;8;0;136.6;5
4JM71554231625F;8;1;18.04;5
4JP10737433157R;8;0;0.97;10
4JP16788617966W;8;0;6.43;10
4JP39082468418H;8;11;1.18;10
4JQ23913429254I;8;0;65.92;5
4JQ42398559602N;8;3;1.57;10
4JR31640290820X;8;0;34.37;5
4JR75569856307J;8;0;15.14;5
4JU16885071181L;8;0;5.02;10
4JV27367774376M;8;0;9.36;10
4JV80987540979D;8;0;7.45;10
4JZ31746580048W;8;0;562.79;5
4KC31226230048A;8;0;24.25;5
4KH30674496113V;8;0;38.78;5
4KJ46518703727U;8;11;8.26;5
4KK65428091376O;8;11;4.31;10
4KK81007598304P;8;0;21.3;5
4KL62010359570E;8;4;621.41;5
4KM79645637645G;8;4;9.69;10
4KN56210043362V;8;0;0.76;100
4KN78371079003Y;8;0;7.25;10
4KO13033705945E;8;0;132.32;5
4KP81981288825R;8;0;108.53;5
4KP88989031162X;8;0;58.15;5
4KS38937919817Z;8;0;16.97;5
4KS40828000843D;8;0;9.83;5
4KS96528539003M;8;0;0.35;100
4KW49732519096D;8;0;14.03;5
4KW89472124794B;8;5;15.93;5
4KX58793906517L;8;49;0.17;100
4KZ44768740962T;8;0;531.07;5
4KZ59214332135Y;8;6;92.31;5
4LB82980141790E;8;0;105.25;5
4LG19550724492Q;8;7;3.66;10
4LK86403194031T;8;5;2.27;10
4LQ10008583020A;8;5;4.63;10
4LQ48554085466A;8;0;90.96;5
4LS90401977296F;8;0;12.36;5
4LT18881819419D;8;9;7.48;10
4LW89911054266C;8;0;15.12;5
4LW93800573174U;8;0;1.19;10
4LW96482192409M;8;0;17.41;5
4MA54358892128V;8;0;52.27;5
4MA83285075290D;8;1;310.13;5
4MD58679118595M;8;0;38.57;5
4ML79697583127X;8;0;9.47;5
4MM79552119213X;8;0;12.27;5
4MO19063596305C;8;9;2.3;10
4MQ97665555983W;8;0;65.95;5
4MR17600244168L;8;0;17.06;5
4MT51810222934Z;8;90;0.15;100
4MT82586877121F;8;1;1.47;10
4MX52043853042C;8;11;0.08;100
4MY47499678028U;8;0;2.11;10
4MZ79708430362X;8;0;1.41;10
4NA91594996085Z;8;0;31.72;5
4NE91702359357D;8;0;1.75;10
4NF62884921968K;8;0;59.12;5
4NL34910131976V;8;0;12.97;5
4NL50464765846J;8;0;6.45;10
4NL93669893458Z;8;4;48.54;5
4NM94377039663S;8;0;1.38;10
4NN84653039725X;8;0;300.23;5
4NO35935801650X;8;0;9.22;10
4NP71684734883C;8;0;1350.8;5
4NQ17506261395J;8;0;1.52;10
4NQ97355411547Y;8;0;2.06;10
4NR65491251765L;8;0;12.32;5
4NS98868724048I;8;0;0.75;100
4NT38711784473J;8;0;0.43;100
4NV54608060324I;8;0;23;5
4NV60052706381M;8;0;259.64;5
4NV69059118323Z;8;0;25.87;5
4NW55116783360R;8;0;24.17;5
4NW87622737677K;8;0;3.68;10
4NX91775784941H;8;0;2.02;10
4OA41820818878H;8;0;0.77;100
4OA42138903588I;8;0;1.43;10
4OB39817716247K;8;0;5.46;10
4OE31417397873S;8;4;15.3;5
4OG78064693833D;8;4;1.54;10
4OH41826989785C;8;4;32.65;5
4OI12258718743X;8;0;13.54;5
4OI18025062652P;8;0;896.43;5
4OK72235777993V;8;0;12.96;5
4ON62847480404T;8;1;6.74;10
4OP51429536513M;8;0;43.17;5
4OS43813270191J;8;0;252.97;5
4OU26330407165F;8;0;0.47;100
4OU53044796363T;8;0;12.61;5
4OX10780362436E;8;0;133;5
4OY66417865550J;8;0;10.74;5
4OZ55953495023J;8;0;36.6;5
4PH88534651917L;8;0;11.69;5
4PJ94354013928W;8;0;175.78;5
4PK54930186163Y;8;0;4.33;10
4PP48913124045T;8;0;1.19;10
4PQ10721785892N;8;0;1059.46;5
4PW35542064579L;8;0;120.45;5
4PY18751157412V;8;0;42.19;5
4PZ69986405913K;8;5;52.16;5
4QA58432050864P;8;1;22.18;5
4QA78592806312F;8;0;26.2;5
4QA95435705369U;8;3;1.64;10
4QC14918091848C;8;0;43.03;5
4QE17087371259T;8;0;1.37;10
4QH28706729052N;8;0;5.87;10
4QH64795182038D;8;8;5.34;10
4QI40929186023S;8;1;37.46;5
4QI80650277291A;8;0;6.14;10
4QJ56433529106T;8;0;3.05;10
4QJ75880683900U;8;3;17.71;5
4QK13862527104K;8;0;7.27;10
4QU65226663719S;8;0;12.92;5
4QW97665868775D;8;0;148.65;5
4QX81784703377K;8;0;9.99;5
4RB44157412964Q;8;4;2.95;10
4RB91558922334Q;8;0;228.14;5
4RD65994133068C;8;15;0.7;100
4RJ42568719609M;8;0;16.15;5
4RK59215489916K;8;0;14.32;5
4RK68512032606G;8;0;0.69;100
4RO39700742129G;8;0;850.73;5
4RQ12578481053J;8;0;41.47;5
4RR17957784142L;8;0;26.96;5
4RV35778398246L;8;0;29.52;5
4RV97861775951R;8;0;130.69;5
4SA36199946535E;8;11;24.91;5
4SC26978682386H;8;0;0.94;100
4SD86800921959B;8;0;30.06;5
4SF93920413470G;8;0;7.45;10
4SH30228552729L;8;0;10.99;5
4SM22748271435L;8;0;93.85;5
4SO35894529695D;8;1;20.06;5
4SQ42576767837Q;8;0;12.07;5
4SR76340337739L;8;7;2.24;10
4SS16853309932G;8;0;1.88;10
4SV52361968606J;8;0;282.28;5
4SX54171620424N;8;0;17.04;5
4TA15690886022D;8;0;2.8;10
4TA90948817718E;8;0;33.44;5
4TC59478181869O;8;0;104.58;5
4TD38085830934J;8;0;21.46;5
4TF96639654996A;8;3;14.76;5
4TG49355120466G;8;0;81.37;5
4TG92687776689L;8;0;0.58;100
4TH27218724477E;8;0;19.74;5
4TH99348245369Z;8;3;1.55;10
4TI27850433582R;8;0;1.19;10
4TJ51277620095L;8;1;252.25;5
4TJ60458153035Q;8;3;21.87;5
4TK42026678536B;8;0;1.6;10
4TM28752650025L;8;0;47.24;5
4TQ33031549933B;8;0;74.37;5
4TR55928649430B;8;3;0.83;100
4TR69708907813G;8;0;11.95;5
4TS51378643287A;8;0;2062.24;5
4TT93610072017K;8;4;0.31;100
4TU26434271193H;8;0;34.96;5
4TW66693625204S;8;0;5.23;10
4TY55979461949D;8;0;16.25;5
4UB72695153306L;8;5;6.03;10
4UC76443797464C;8;0;59.48;5
4UE87020272771V;8;0;40.44;5
4UF23042668091J;8;0;1.98;10
4UF30887646961H;8;0;617.46;5
4UG74956265999G;8;0;111.65;5
4UJ64263992858T;8;0;4.11;10
4UL88410862254W;8;0;1.72;10
4UM39701797513F;8;0;6.39;10
4UM40654228522U;8;0;292.77;5
4UQ60393666987L;8;0;4.99;10
4UQ91524802140V;8;81;0.43;100
4UX78364978086G;8;0;1.86;10
4UY20824991498Z;8;83;0.9;100
4UZ10063710417Y;8;0;13.94;5
4VA17657555446E;8;2;1.83;10
4VA18961074308I;8;0;11.76;5
4VA19212141134F;8;0;3.54;10
4VG94294902044V;8;0;6.1;10
4VH79267300176C;8;0;0.25;100
4VP65795613323S;8;0;27.03;5
4VP68526024000H;8;0;245.6;5
4VQ29579373186Y;8;10;8.29;10
4VR91452676206J;8;67;0.54;100
4VT15081729811N;8;0;0.36;100
4VT86038148711N;8;0;16.2;5
4VU29727820523E;8;0;2.25;10
4VV23305648670O;8;0;64.21;5
4VX23354447824G;8;3;411.3;5
4VY65271052531R;8;0;133.78;5
4VZ11060122430O;8;2;21.97;5
4VZ47634973629U;8;0;4.84;10
4WC86291013787C;8;3;1.98;10
4WE87176234401Y;8;5;12.83;5
4WF13353096175K;8;0;1.66;10
4WJ11965529135D;8;0;76.3;5
4WJ40608468686S;8;0;2.76;10
4WK48727666895W;8;5;31.01;5
4WM41002849520I;8;0;4.37;10
4WN49756527962Q;8;0;2.63;10
4WP42565554513R;8;2;3.96;10
4WQ14192642628F;8;0;25.11;5
4WQ32654088519Y;8;0;10.27;5
4WQ46776762824E;8;0;9.72;10
4WS21621525431K;8;0;5.98;10
4WS56016852099R;8;2;88.6;5
4WT32373742106H;8;0;281.82;5
4WU54818024030K;8;0;12.75;5
4WW73292321662T;8;3;6.83;10
4WX43845062140E;8;1;10.59;5
4WY31786594704O;8;0;0.72;100
4XB82174432502F;8;0;5.39;10
4XE20963340087Z;8;0;46.96;5
4XI78316447896S;8;0;3.93;10
4XK61107600534P;8;0;1.04;10
4XO19111254180Y;8;0;6.86;10
4XQ89964137497F;8;0;0.38;100
4XQ96417369914M;8;4;2.39;10
4XV96205740549Y;8;0;13.08;5
4XW50850308878L;8;0;120.35;5
4XX73131770622V;8;0;4.23;10
4XX94350789780F;8;0;17.59;5
4XY42989815165I;8;2;6.08;10
4YB38128453650C;8;1;39.38;5
4YB49902418017M;8;3;0.4;100
4YF22528047561G;8;2;1.01;10
4YG89467575750G;8;0;0.1;100
4YJ95401385146L;8;0;7.43;10
4YK31900124577N;8;0;1.75;10
4YK45502067372C;8;0;0.06;100
4YL29686614121F;8;2;35.22;5
4YR70522995884W;8;0;50.44;5
4YS15224985603O;8;12;7.11;10
4YU43880059964W;8;4;14.24;5
4YV87040515232K;8;59;0.76;100
4YW48266568097V;8;0;67.27;5
4YY87347321530N;8;0;11.29;5
4ZA33567731226L;8;0;66.16;5
4ZD88730499033W;8;2;99.49;5
4ZG24520276524T;8;0;76.9;5
4ZG54692646566Z;8;0;54.87;5
4ZH25137767353K;8;0;539.25;5
4ZH72972921521W;8;0;0.98;10
4ZK54356726435S;8;1;4.76;10
4ZO76058934828V;8;0;11.11;5
4ZP98916911423B;8;0;12.72;5
4ZQ69786797109F;8;0;270.87;5
4ZQ76000188719F;8;0;3.58;10
4ZR18517564735X;8;0;10.49;5
4ZS67996075845M;8;0;725.68;5
4ZS86199242686T;8;0;8.33;10
4ZS93131308181F;8;0;0.91;10
4ZT23274659474R;8;0;31.02;5
4ZU15429924523U;8;0;2.98;10
4ZV55198230901Q;8;0;7.44;10
4ZV63156244134U;8;0;108.66;5
4ZY53728131801S;8;2;22.06;5
4ZZ83426314412W;8;0;0.35;100
5AA14034848476F;8;0;2.16;10
5AA98539971671P;8;5;3.53;10
5AE41285515524J;8;0;230.98;5
5AF57400342246N;8;0;194.84;5
5AI55976670513J;8;0;147.91;5
5AJ32789250157P;8;0;56.33;5
5AL33887430732T;8;2;13.27;5
5AL83500767593I;8;0;0.72;100
5AO59145932672Y;8;4;13.45;5
5AP15844578594U;8;10;7.01;10
5AR15448636213C;8;6;78.23;5
5AR74427105976C;8;0;311.64;5
5AT73743132229A;8;0;117.64;5
5AV32775607317I;8;0;26.01;5
5AV71346323152C;8;0;6.69;10
5AZ81880596510O;8;0;1.81;10
5BB45786330017A;8;0;5.66;10
5BD38106149266V;8;0;15.29;5
5BG22652074342J;8;0;20.96;5
5BI18634849503U;8;0;21.42;5
5BJ51593666372G;8;0;9.96;5
5BL26931789600U;8;0;1.31;10
5BL36769127695Y;8;0;1.21;10
5BM29378520293W;8;0;127.28;5
5BM93913729633M;8;0;21.46;5
5BT41917306348I;8;0;207.15;5
5BY59839667043T;8;0;2.21;10
5BZ33306620844B;8;0;2.39;10
5BZ56464938201Q;8;0;23.6;5
5CA29037927273O;8;0;1116.2;5
5CB50419018302U;8;7;13.31;5
5CC31362790413W;8;2;223.4;5
5CC47752573344Y;8;2;49.98;5
5CI17963914552E;8;0;7.71;10
5CI24707263584Z;8;0;7.5;10
5CJ18953087253Q;8;3;3.03;10
5CJ26717580333S;8;1;1360.52;5
5CJ96717561901W;8;0;1.21;10
5CL10018784334Z;8;0;78.27;5
5CL64673700700C;8;5;3.65;10
5CL80707736830K;8;0;11.47;5
5CN71969638718Q;8;0;110.59;5
5CN72993651768E;8;0;1.5;10
5CQ76681277238V;8;1;11.38;5
5CT36161347642R;8;0;1.14;10
5CY75515184316Q;8;4;23.12;5
5CZ93607570131S;8;0;4.67;10
5DC32428354540Z;8;0;83.16;5
5DF18494325042U;8;0;313.83;5
5DF31887517488J;8;3;19.84;5
5DF84753149924T;8;0;4.16;10
5DG74910434097B;8;0;63.67;5
5DG98783853149R;8;1;2.36;10
5DI50532857859K;8;5;3.58;10
5DK59591734894G;8;0;18.47;5
5DL56128298245U;8;3;438.88;5
5DO92978320930S;8;5;3.41;10
5DR61723274716N;8;0;9.74;10
5DR87642289716V;8;0;1030.24;5
5DT21252574343A;8;0;11.65;5
5DT45261095701U;8;1;5.21;10
5DU70927053262Q;8;0;17.36;5
5DU82325618799X;8;3;35.9;5
5DV94472692171O;8;3;318.64;5
5DX29352156033Y;8;0;800.14;5
5DX64034771194I;8;0;10.35;5
5DY31760699428R;8;0;12.02;5
5DZ21144667790B;8;0;1.21;10
5EB48533141396G;8;0;0.59;100
5EB88281062118F;8;0;19.41;5
5EC16756557643G;8;11;1.46;10
5ED39661072345R;8;0;4.8;10
5EE23945351507K;8;0;4.18;10
5EE54765898798I;8;6;44.86;5
5EG10152594072M;8;0;2.45;10
5EH12162656872K;8;0;10.49;5
5EH49879334588O;8;9;2.01;10
5EH62819522594Y;8;9;5.29;10
5EH64098960604B;8;0;0.17;100
5EH93937232679T;8;0;22.6;5
5EJ96971664833Y;8;0;19.01;5
5EK98244905585J;8;0;3.92;10
5EL52656490633K;8;0;17.39;5
5EO20171480490D;8;0;69.19;5
5ET86815634263B;8;0;48.11;5
5EU69878970480X;8;0;2315.28;5
5EV44964512225M;8;6;40.01;5
5EW36375561789Q;8;0;55.16;5
5EX51587702572H;8;0;33.24;5
5FB97072930273L;8;0;375.95;5
5FF79816207581H;8;0;1.1;10
5FJ49905519070G;8;27;0.85;100
5FL43881835870C;8;8;6.51;10
5FP64958754932K;8;0;1.73;10
5FS82230365895M;8;0;8.12;10
5FX64039894710T;8;0;106.01;5
5GA24726544612T;8;0;26.61;5
5GF95117528966V;8;0;177.81;5
5GG87613770956C;8;0;2.42;10
5GJ18727891889Y;8;0;1.12;10
5GQ73547877236B;8;54;0.07;100
5GR89800437392L;8;0;54.26;5
5GS96285746604D;8;0;4.53;10
5HA74929224091E;8;0;12.53;5
5HJ14023923751I;8;4;69.03;5
5HM21036738034X;8;0;6.63;10
5HM32622901063M;8;1;4.59;10
5HM47205877990Q;8;5;31.43;5
5HN56297756265R;8;0;35.85;5
5HN66336157059G;8;0;34.68;5
5HS57289121083S;8;0;27.77;5
5HT43692663167X;8;0;35.46;5
5HT77723934956H;8;0;22.39;5
5HU92151039086H;8;0;33.92;5
5HU93706629935Y;8;0;148.16;5
5HZ10921184453M;8;0;12.27;5
5IA71115023148Z;8;0;2.29;10
5IB53187397830J;8;0;18.17;5
5IB79870745483R;8;0;20.81;5
5ID72696331673N;8;0;1.58;10
5IE46650885302X;8;0;102.56;5
5IE67346268699F;8;0;0.81;100
5II11212028966X;8;0;47.64;5
5II99210749723T;8;0;12.5;5
5IJ70130422632K;8;5;21.91;5
5IK23381622859O;8;1;79.95;5
5IK81134967258A;8;2;60.14;5
5IL98932259092E;8;0;87.16;5
5IQ25542676413F;8;4;1.79;10
5IQ33426830222P;8;0;15.98;5
5IR52613633574L;8;0;2.36;10
5IY67479487508F;8;0;4.96;10
5IZ35589041747N;8;4;3.1;10
5JB11324235403F;8;0;0.38;100
5JB24003619601O;8;0;4.64;10
5JB99721755118N;8;1;14.32;5
5JC50879652098W;8;0;3.71;10
5JC73889720376V;8;0;15.33;5
5JG55395383530R;8;0;57.58;5
5JM25075316978T;8;102;0.48;100
5JM67362793951O;8;0;22.42;5
5JN60254047772J;8;0;42.87;5
5JO94785519914T;8;0;7.35;10
5JS47406488236Y;8;0;64.75;5
5JU17116837407B;8;6;41.24;5
5JU24532288289N;8;7;3.36;10
5JX26982669002E;8;5;10.96;5
5JY15765890830O;8;0;12.2;5
5JY67997683395K;8;0;8.56;10
5KB53432294032P;8;0;2.8;10
5KC25052666076Y;8;12;5.59;10
5KD10629758392U;8;3;11.36;5
5KD29736226916Q;8;0;2.19;10
5KL46554525198A;8;0;27.01;5
5KM18619459049R;8;3;7.82;10
5KO87139662121L;8;7;2.96;10
5KR34482105206K;8;7;5.9;10
5KS21397887143G;8;0;6.3;10
5KS82673238058H;8;0;12.82;5
5KT56764840626N;8;0;6.65;10
5KY75011956884E;8;0;772.8;5
5KZ63815779056R;8;0;0.07;100
5LB46353448952Y;8;1;51.47;5
5LG39102918427O;8;0;214.59;5
5LH63702601518X;8;0;0.68;100
5LI17296993693A;8;0;8.67;10
5LJ76855788153M;8;0;0.66;100
5LN52474366234C;8;0;19.74;5
5LQ53625741247K;8;0;5.43;10
5LR55880291255Q;8;0;10.75;5
5LT76629981123S;8;0;4.12;10
5LV44352681872A;8;0;9.8;5
5LW83868521873V;8;0;0.38;100
5LX59078477090H;8;0;632.77;5
5LX75132753821S;8;0;71.09;5
5MA78722290851H;8;0;11.29;5
5MB43482565835F;8;3;12.65;5
5MB83588155490O;8;0;25.59;5
5MD69712660861P;8;0;9.12;5
5MI17503293098G;8;4;1.66;10
5MJ38598936899M;8;0;0.01;100
5MJ46306932614X;8;0;2.44;10
5MK30740984843R;8;1;23.93;5
5MK73613863100X;8;0;2.81;10
5MK98583620761U;8;1;2.81;10
5ML51965848422X;8;0;27.86;5
5ML58870307687I;8;0;131.54;5
5MN64555967772R;8;0;0.61;100
5MP20998562326X;8;0;12.61;5
5MU33176290314O;8;0;2.02;10
5MU53521209372S;8;0;2.11;10
5MV30517419415P;8;0;3.68;10
5MW86334933669D;8;0;250.06;5
5MY75950595835G;8;0;14.94;5
5MZ36579729040E;8;4;0.99;10
5NE41665707927G;8;0;1.48;10
5NI33382712808S;8;0;29.18;5
5NK46740002576D;8;0;25.71;5
5NK47100495006H;8;0;2.49;10
5NL31703657999Q;8;5;3.21;10
5NL82356264423L;8;0;0.7;100
5NM63741281154L;8;1;25.04;5
5NN83015819258E;8;0;19.5;5
5NO69259372158S;8;0;2.54;10
5NP22691409368B;8;0;51.75;5
5NP79987677673Y;8;0;1.63;10
5NR79838957086I;8;0;21;5
5NT65826146379I;8;3;8.75;10
5NV34264809927N;8;6;15.08;5
5NW85998607054Z;8;5;1.9;10
5NX99112990803P;8;0;193.12;5
5NY13910147177M;8;1;3.74;10
5NY47123304591K;8;0;38.56;5
5NY86609655671H;8;0;45.07;5
5NZ61100159486A;8;3;11.69;5
5OA88193936948I;8;0;3.73;10
5OE12415791415O;8;0;21.74;5
5OH66003651270M;8;11;3.9;10
5OI38798119857Y;8;0;5.99;10
5OK94699228354S;8;0;3.32;10
5OL48878400974A;8;0;109.56;5
5OL76280449115H;8;0;3.68;10
5OL76375925492M;8;0;2.91;10
5OM46192671692T;8;4;14.2;5
5OM80250224047E;8;0;77.66;5
5OU16822655571D;8;1;47.92;5
5PA16072725364M;8;0;0.29;100
5PD78516786360W;8;80;0.01;100
5PE44989585910F;8;0;261.66;5
5PF32169909164L;8;8;1.05;10
5PK44058379998R;8;7;1.93;10
5PO81004911381A;8;0;29.05;5
5PP60039213464K;8;9;1.39;10
5PP63688676170F;8;4;11.61;5
5PR74484801473T;8;0;198.44;5
5PT25119359855Y;8;9;6.01;10
5PT25728054626U;8;0;140.88;5
5PX41230039586E;8;0;1.28;10
5PX41832480263W;8;0;3.88;10
5PY16113187246S;8;2;181.49;5
5PZ51854647494Z;8;0;0.88;100
5QA50230774109Z;8;0;7.19;10
5QB22786492027R;8;0;3.78;10
5QC18294141817I;8;4;39.97;5
5QC98756640084W;8;0;96.36;5
5QE38556428651P;8;0;157.83;5
5QG12394930436W;8;0;3.27;10
5QI69420528022X;8;0;0.56;100
5QM70942184856H;8;2;68.85;5
5QM89529165721Z;8;0;42.31;5
5QM97175418660R;8;0;339.75;5
5QP23212787180W;8;0;0.93;10
5QP40320315840E;8;0;3.11;10
5QP56414677207I;8;0;202.13;5
5QP69047508113M;8;0;342.72;5
5QS21790088523F;8;0;3.24;10
5QS99124609506G;8;0;23.14;5
5QW82309350870U;8;0;9.95;5
5RA72517118304P;8;53;0.93;100
5RD72031990487Y;8;0;6.41;10
5RD92537423084T;8;0;15.46;5
5RF24927798893Y;8;2;13.53;5
5RJ22578866855L;8;0;6.43;10
5RJ29699721898Q;8;0;4.32;10
5RJ76901476670B;8;0;69.45;5
5RK34954621726G;8;0;10.86;5
5RO46149981450N;8;0;68.41;5
5RO83024697117J;8;2;2.84;10
5RQ34359089196W;8;0;34.12;5
5RQ37652507562Q;8;0;0.38;100
5RS56230732343G;8;0;18.56;5
5RT30926928430R;8;0;191.92;5
5RV31524111878E;8;8;2.72;10
5RW81579522910I;8;0;18.69;5
5RX56196894154P;8;0;1.34;10
5RX85625157259F;8;3;5.28;10
5RX87169795149S;8;4;27.81;5
5RY90090540769H;8;0;359.21;5
5SA71748958587R;8;0;3.52;10
5SB25581748909P;8;0;38.86;5
5SH14310457762U;8;0;55.78;5
5SK45336721698L;8;0;9.61;5
5SO19572208574M;8;4;1.34;10
5SO56186251803X;8;59;0.67;100
5SP19864237497T;8;0;4.43;10
5SU61769620482R;8;0;25.75;5
5SU72573832736N;8;0;2.37;10
5SZ31571669785W;8;3;13.14;5
5TF52422198397C;8;3;11.48;5
5TG22733229362B;8;0;86.44;5
5TG39596857696Y;8;0;53.31;5
5TH22873111787K;8;0;8.44;10
5TJ59561127183L;8;9;4.3;10
5TK53291478775P;8;0;23.72;5
5TK96639417200M;8;0;0.74;100
5TN18457781947W;8;0;2.25;10
5TO95731897753M;8;0;24.77;5
5TR88741674164L;8;0;46.15;5
5TY63898902470Y;8;6;3.89;10
5UD17613082251M;8;0;183.33;5
5UD65460482937F;8;0;30.23;5
5UE35969548977W;8;3;6.25;10
5UE68314942670Y;8;0;64.38;5
5UF63015780968X;8;6;2.54;10
5UK73923472384L;8;0;5.45;10
5UQ91418376257E;8;7;7.17;10
5UR12571282019T;8;2;11.58;5
5UR26032507555U;8;0;226.69;5
5US20497797933T;8;0;1.99;10
5UT98641861576E;8;0;3.25;10
5UU11419575448G;8;0;25.65;5
5UW77627789180Q;8;0;25.65;5
5UY19478051831O;8;0;47.04;5
5UY92890820690V;8;0;71.41;5
5UY95572846444J;8;0;9.67;10
5UY99917125516E;8;0;48.14;5
5UZ52774278180Z;8;0;16.12;5
5VD82802061692Y;8;0;625.59;5
5VG56199631861S;8;4;24.76;5
5VH18727896647X;8;0;51.74;5
5VI16347463458T;8;0;3.73;10
5VI26893397512F;8;1;94.55;5
5VJ88598971149P;8;0;5.16;10
5WA18900649340F;8;4;3.53;10
5WE54269485993U;8;0;9.68;10
5WF22302855737G;8;0;4.84;10
5WF79943862044I;8;0;1.79;10
5WI53532629242E;8;1;3.19;10
5WK82341820232G;8;0;19.21;5
5WL60658867213R;8;0;3.29;10
5WM43993945559E;8;0;2.78;10
5WM96524970837Z;8;0;0.1;100
5WO72950212070Y;8;0;19;5
5WS30000793993Q;8;0;33.08;5
5WS48192301678F;8;0;34.13;5
5WS60884451880I;8;0;12.84;5
5WS77353087164J;8;0;12.02;5
5XA92062645361K;8;0;0.32;100
5XC42019557972M;8;0;70.8;5
5XD31884146483N;8;0;49.37;5
5XF27244625425K;8;0;7.18;10
5XG18397331262F;8;5;95.47;5
5XH88804481520O;8;0;475.43;5
5XI30528295963L;8;4;548.63;5
5XJ25816001197S;8;0;85.17;5
5XM14733439762O;8;2;1.32;10
5XP69515458447B;8;0;609.34;5
5XS19677106526E;8;2;5.15;10
5XS31258812752W;8;0;4.29;10
5XT82507327728Q;8;0;29.56;5
5XU31789144830J;8;0;7.5;10
5XU40713935362F;8;0;24.53;5
5XX16010149722J;8;0;6.2;10
5YA21205584970J;8;3;13.87;5
5YA64647972771Q;8;0;2.52;10
5YA88394027939K;8;27;0.15;100
5YB11946171318E;8;0;0.82;100
5YB86431145686J;8;0;17.11;5
5YB96384631005C;8;4;268.13;5
5YC50411609091Q;8;5;1.04;10
5YC71886376586R;8;5;6.24;10
5YD12689270388Z;8;0;13.21;5
5YD25460224132V;8;0;6.87;10
5YD53691633507K;8;2;10.14;5
5YD72158611057Q;8;3;2.18;10
5YE16107812504G;8;2;8.36;10
5YI66867625556U;8;5;16.81;5
5YK85165248181W;8;0;6.66;10
5YN17768637628O;8;0;57.33;5
5YO80546513753H;8;0;57.78;5
5YR36037184735T;8;0;1.35;10
5YT69893090523V;8;0;1.56;10
5YV57889079462A;8;0;4.94;10
5YW80546707849M;8;2;1.66;10
5YX98726649908F;8;0;9.96;5
5YY63779338539V;8;0;27.47;5
5ZB19593374439C;8;3;154.37;5
5ZB42610059227I;8;0;10.2;5
5ZE68940307447B;8;15;0.02;100
5ZI82681707221Y;8;0;19.44;5
5ZJ97945808074F;8;0;566.01;5
5ZK33188053972P;8;2;1060.48;5
5ZO44880007441M;8;0;331.39;5
5ZQ49347198888I;8;0;3.61;10
5ZQ60092724650M;8;4;28.12;5
